year,indicator_code,indicator_name,value
2008,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),195.064350868424
2008,AG.LND.AGRI.K2,Agricultural land (sq. km),92530.0
2008,AG.LND.AGRI.ZS,Agricultural land (% of land area),71.0839671199201
2008,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),84.01
2008,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),80.64
2008,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),60.65
2008,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4154.3
2008,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),69307178911.8219
2008,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),688.990572749147
2008,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",16124167061.4102
2008,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",4.49386787228607
2008,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",17.5956955421992
2008,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),90477993030.7096
2008,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",640.0
2008,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",2720.0
2008,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",56.4995438363949
2008,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",46.1633005416539
2008,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),16.9
2008,SP.RUR.TOTL.ZS,Rural population (% of total population),73.12793958632
2009,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),184.290524471148
2009,AG.LND.AGRI.K2,Agricultural land (sq. km),92460.0
2009,AG.LND.AGRI.ZS,Agricultural land (% of land area),71.0301912883153
2009,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),84.55
2009,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),80.52
2009,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),57.98
2009,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4126.4
2009,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),76419661795.7796
2009,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),698.243146386791
2009,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",17527995678.9827
2009,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",3.46608847086416
2009,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",17.1046290519632
2009,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),101403822815.232
2009,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",700.0
2009,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",2850.0
2009,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",56.1168088041192
2009,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",45.1793853891267
2009,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),17.9
2009,SP.RUR.TOTL.ZS,Rural population (% of total population),72.6888750942588
2010,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),208.024322968907
2010,AG.LND.AGRI.K2,Agricultural land (sq. km),92410.0
2010,AG.LND.AGRI.ZS,Agricultural land (% of land area),70.9917799800261
2010,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),89.65
2010,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),85.25
2010,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),60.74
2010,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4262.6
2010,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),85436063406.0155
2010,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),724.016350513495
2010,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",19598203511.7426
2010,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",6.15194712083547
2010,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",17.0011812592919
2010,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),114093205737.914
2010,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",780.0
2010,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",3030.0
2010,SI.DST.02ND.20,Income share held by second 20%,12.5
2010,SI.DST.03RD.20,Income share held by third 20%,16.0
2010,SI.DST.04TH.20,Income share held by fourth 20%,21.2
2010,SI.DST.05TH.20,Income share held by highest 20%,41.5
2010,SI.DST.10TH.10,Income share held by highest 10%,26.9
2010,SI.DST.FRST.10,Income share held by lowest 10%,3.9
2010,SI.DST.FRST.20,Income share held by lowest 20%,8.9
2010,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",55.6120024273705
2010,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",44.0470437180484
2010,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),18.2
2010,SP.RUR.TOTL.ZS,Rural population (% of total population),72.2745627411304
2011,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),249.746915935394
2011,AG.LND.AGRI.K2,Agricultural land (sq. km),91280.0
2011,AG.LND.AGRI.ZS,Agricultural land (% of land area),70.1236844126911
2011,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),93.78
2011,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),88.81
2011,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),66.21
2011,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4367.1
2011,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),95530241860.9667
2011,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),764.044000559947
2011,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",21618900745.3326
2011,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",4.45636899387489
2011,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",16.8099867573503
2011,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),126960518030.501
2011,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",870.0
2011,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",3250.0
2011,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",54.9058896995024
2011,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",43.2592077169102
2011,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),18.0
2011,SP.RUR.TOTL.ZS,Rural population (% of total population),71.8899837287573
2012,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),254.30935709739
2012,AG.LND.AGRI.K2,Agricultural land (sq. km),91200.0
2012,AG.LND.AGRI.ZS,Agricultural land (% of land area),70.0622263194284
2012,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),94.27
2012,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),90.18
2012,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),71.61
2012,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4396.5
2012,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),98299205785.8159
2012,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),787.89165913446
2012,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",21566430410.319
2012,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",3.01427141278985
2012,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",16.1775631732753
2012,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),132381918586.563
2012,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",950.0
2012,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",3680.0
2012,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",54.148549106632
2012,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",42.4456669558527
2012,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),17.3
2012,SP.RUR.TOTL.ZS,Rural population (% of total population),71.5212027105424
2013,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),253.280642653537
2013,AG.LND.AGRI.K2,Agricultural land (sq. km),91080.0
2013,AG.LND.AGRI.ZS,Agricultural land (% of land area),69.9700391795345
2013,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),96.58
2013,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),94.25
2013,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),83.42
2013,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4492.1
2013,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),109270901486.57
2013,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),820.553735461623
2013,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",23239755468.7663
2013,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",2.4648875359993
2013,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",15.4932779975908
2013,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),148630473444.019
2013,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",1010.0
2013,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",3940.0
2013,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",53.4719417454072
2013,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",41.6527919458033
2013,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),16.7
2013,SP.RUR.TOTL.ZS,Rural population (% of total population),71.1592963893237
2014,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),278.132224964281
2014,AG.LND.AGRI.K2,Agricultural land (sq. km),90990.0
2014,AG.LND.AGRI.ZS,Agricultural land (% of land area),69.900898824614
2014,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),98.76
2014,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),97.97
2014,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),94.13
2014,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4558.8
2014,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),125468200069.017
2014,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),845.680948186388
2014,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",26540897205.5834
2014,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",4.37187005255942
2014,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",15.3516208986344
2014,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),168853214206.68
2014,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",1080.0
2014,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",4190.0
2014,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",56.9949193825216
2014,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",39.1654510497522
2014,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),15.6
2014,SP.RUR.TOTL.ZS,Rural population (% of total population),70.8055557678987
2015,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),297.810941171621
2015,AG.LND.AGRI.K2,Agricultural land (sq. km),91622.4
2015,AG.LND.AGRI.ZS,Agricultural land (% of land area),70.3867250518553
2015,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),100.69
2015,AG.PRD.FOOD.XD,Food production index (2014-2016 = 100),100.7
2015,AG.PRD.LVSK.XD,Livestock production index (2014-2016 = 100),101.1
2015,AG.YLD.CREL.KG,Cereal yield (kg per hectare),4588.2
2015,NE.CON.PRVT.CD,Household final consumption expenditure (current US$),141358914056.472
2015,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2015 US$),886.912376471498
2015,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",28848516252.0393
2015,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",3.32838106268419
2015,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",14.7829964369364
2015,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),190332221808.999
2015,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",1200.0
2015,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",4440.0
